,city_fuel_economy,engine_displacement,franchise_make,fuel_tank_volume,height,highway_fuel_economy,length,mileage,model_name,owner_count,power,savings_amount,torque,trimId,wheelbase,width,year,wheel_system_cat,wheel_system_display_cat,body_type_Sedan,engine_cylinders_I4,engine_cylinders_V6,transmission_display_8_Speed_Automatic
3430,22.0,2000.0,1,15.6,65.4,28.0,183.1,13850.0,1,1.0,252,357,260,79051,107.3,72.6,2019,0,2,0,1,0,0
3433,29.0,1800.0,0,13.2,58.9,37.0,182.5,42352.0,0,1.0,124,1120,125,83399,106.3,69.3,2019,3,3,1,1,0,0
3434,25.0,2500.0,2,18.5,66.1,32.0,189.9,18368.0,2,1.0,175,91,174,75427,108.1,81.3,2018,2,1,0,0,0,0
3435,19.0,3500.0,0,20.0,70.7,27.0,200.2,29916.0,1,1.0,296,278,263,68247,119.3,78.1,2017,3,3,0,0,1,1
3436,18.0,3500.0,1,19.5,69.8,26.0,194.5,47955.0,2,1.0,280,53,262,69491,111.0,78.6,2017,2,1,0,0,1,0
3437,28.0,2000.0,0,13.2,58.9,37.0,175.6,45469.0,1,2.0,152,502,145,71508,105.1,70.0,2017,2,1,0,0,0,0
3438,25.0,2400.0,1,14.0,66.5,31.0,180.6,22874.0,1,1.0,184,76,180,72371,104.7,73.0,2017,2,1,0,1,0,0
3439,27.0,2500.0,1,18.5,59.1,35.0,190.6,17850.0,1,1.0,182,1410,176,87744,108.3,82.0,2020,2,1,1,0,0,0
3441,20.0,2400.0,0,18.8,69.3,28.0,187.8,35913.0,1,1.0,301,2100,272,67420,112.5,72.5,2017,2,1,0,1,0,0
3442,25.0,2500.0,0,17.0,57.9,35.0,190.9,47792.0,1,2.0,178,673,170,56814,109.3,71.7,2015,3,3,1,1,0,0
3443,20.0,3500.0,1,17.2,57.0,32.0,191.7,72769.0,1,1.0,290,1262,267,74014,109.3,73.0,2018,3,3,1,0,1,0
3444,26.0,2500.0,0,14.5,66.3,33.0,184.5,38930.0,1,1.0,170,1079,175,76571,106.5,72.4,2018,3,3,0,1,0,0
3445,26.0,1500.0,2,12.4,55.5,36.0,182.8,7565.0,1,1.0,205,416,192,89637,106.3,70.8,2020,3,3,1,1,0,0
3447,18.0,3500.0,1,19.0,60.7,26.0,202.9,41044.0,1,2.0,288,1607,254,82447,112.9,85.7,2019,3,3,1,0,1,0
3448,19.0,3500.0,0,20.0,57.8,26.0,190.6,81846.0,1,1.0,290,1866,261,38802,109.3,73.2,2011,3,3,1,0,1,0
3449,21.0,2400.0,0,12.7,66.5,29.0,166.6,37552.0,1,2.0,180,21,175,70041,101.2,79.6,2017,0,2,0,1,0,0
3450,27.0,2500.0,0,18.0,57.9,38.0,191.5,86842.0,1,2.0,182,415,180,55064,109.3,72.0,2015,3,3,1,1,0,0
3451,23.0,2000.0,0,15.7,66.3,30.0,178.1,35487.0,1,1.0,245,686,275,66219,105.9,81.8,2017,3,3,0,1,0,0
3452,21.0,2400.0,0,18.8,66.5,28.0,187.4,34714.0,1,1.0,185,2170,178,67863,109.4,74.4,2017,3,3,0,1,0,0
3453,21.0,3500.0,1,19.0,66.6,28.0,192.8,87030.0,1,1.0,260,1,240,57392,111.2,75.4,2015,2,1,0,0,1,0
3454,27.0,1800.0,1,13.2,63.2,31.0,169.1,34693.0,1,1.0,141,270,127,75644,102.8,69.8,2018,2,1,0,1,0,0
3455,30.0,1500.0,1,14.8,57.1,38.0,192.2,42830.0,1,1.0,192,693,192,75507,111.4,73.3,2018,3,3,1,1,0,0
3457,18.0,3700.0,0,18.0,67.3,26.0,186.7,72231.0,2,1.0,305,394,280,53439,111.2,87.5,2014,3,3,0,0,1,0
3460,17.0,3600.0,4,20.0,67.9,25.0,202.8,87262.0,0,2.0,283,307,260,44514,121.2,88.5,2013,3,3,0,0,0,0
3461,16.0,3600.0,4,18.8,66.3,23.0,185.5,30100.0,1,1.0,301,1436,272,70438,112.5,72.8,2017,2,1,0,0,1,0
3462,21.0,2400.0,0,18.0,67.3,29.0,183.9,125450.0,1,1.0,175,441,169,41042,106.3,74.2,2012,3,3,0,1,0,0
3463,21.0,3500.0,0,17.2,57.0,34.0,190.3,100206.0,1,2.0,290,97,267,56147,109.3,73.0,2015,3,3,1,0,1,0
3464,30.0,1500.0,1,12.4,56.3,36.0,177.9,13881.0,1,1.0,180,1938,162,75640,106.3,70.8,2018,3,3,0,1,0,0
3465,31.0,2000.0,1,12.4,55.7,40.0,182.3,29635.0,1,1.0,158,1556,138,69379,106.3,70.8,2017,3,3,1,1,0,0
3467,22.0,2400.0,0,18.8,66.3,32.0,187.8,87162.0,1,2.0,182,1995,172,42593,112.5,72.5,2012,3,3,0,1,0,0
3469,25.0,2400.0,0,16.6,67.3,30.0,184.8,22120.0,1,1.0,166,1319,162,79737,105.1,71.3,2019,3,3,0,1,0,0
3470,21.0,2000.0,0,14.0,56.1,29.0,178.1,127523.0,0,5.0,138,397,136,24344,102.7,67.9,2006,3,3,1,1,0,0
3471,15.0,5300.0,0,31.0,76.8,21.0,224.4,87089.0,1,2.0,320,2024,335,51642,130.0,79.1,2014,0,2,0,0,0,0
3473,18.0,3000.0,1,24.6,69.3,25.0,189.8,44501.0,2,1.0,360,520,390,68766,114.8,84.8,2017,0,2,0,0,1,1
3474,28.0,2000.0,0,14.0,56.5,37.0,179.9,18423.0,0,1.0,147,164,132,75201,106.3,70.9,2018,3,3,1,1,0,0
3475,16.0,3500.0,1,18.6,68.0,22.0,201.8,188371.0,1,4.0,262,1598,248,33510,117.9,88.8,2009,2,1,0,0,1,0
3477,16.0,5300.0,1,26.0,73.9,23.0,230.0,26973.0,2,1.0,355,849,383,56241,143.5,80.0,2015,1,0,0,0,0,0
3478,26.0,2500.0,0,14.5,66.3,33.0,184.5,35604.0,1,1.0,170,1490,175,76571,106.5,72.4,2018,3,3,0,1,0,0
3479,15.0,3600.0,0,22.0,69.9,22.0,203.7,38891.0,1,1.0,281,1204,266,67376,118.9,78.5,2017,3,3,0,0,1,0
3480,18.0,3600.0,4,19.0,69.9,28.0,203.6,41428.0,3,1.0,287,245,262,67339,121.6,90.4,2017,3,3,0,0,1,0
3483,24.0,2400.0,1,18.5,57.7,34.0,191.1,94085.0,1,1.0,185,1010,178,72553,110.4,73.2,2017,3,3,1,1,0,0
3484,22.0,2000.0,2,15.7,66.3,28.0,178.1,29012.0,1,1.0,245,1215,275,73870,105.9,81.8,2018,2,1,0,1,0,0
3485,18.0,3600.0,1,24.6,69.3,25.0,189.8,48738.0,2,2.0,295,338,260,69967,114.8,84.8,2017,0,2,0,0,1,1
3486,21.0,2000.0,1,16.3,66.3,28.0,178.1,13712.0,1,1.0,245,261,275,73871,105.9,81.8,2018,3,3,0,1,0,0
3487,26.0,2400.0,0,17.2,57.7,35.0,191.4,116187.0,1,3.0,189,34,182,43922,109.3,72.8,2013,3,3,1,1,0,0
3488,13.0,4700.0,0,27.0,73.6,17.0,202.1,124071.0,0,2.0,335,2309,370,31881,119.2,76.0,2008,0,2,0,0,0,0
3489,30.0,2000.0,1,14.0,56.5,40.0,182.7,20019.0,0,1.0,147,229,132,83563,106.3,70.9,2019,3,3,1,1,0,0
3490,25.0,2500.0,0,17.0,57.9,35.0,190.9,35444.0,1,2.0,178,694,170,59787,109.3,71.7,2016,3,3,1,1,0,0
3492,11.0,4600.0,1,22.5,71.9,16.0,193.3,217246.0,0,2.0,302,1544,300,7438,113.7,73.9,2005,2,1,0,0,0,0
3493,28.0,1500.0,1,14.0,66.1,34.0,180.6,27103.0,1,1.0,190,151,179,76544,104.7,73.0,2018,3,3,0,1,0,0
3494,19.0,3500.0,1,19.0,60.7,29.0,202.9,100402.0,1,1.0,240,412,270,55269,112.9,85.7,2015,3,3,1,0,1,0
3496,24.0,1400.0,0,15.8,57.7,34.0,183.9,47813.0,0,1.0,160,562,184,43771,106.4,72.0,2013,3,3,1,1,0,0
